sample,batch,FA,proportion,targetFA,type
MYSM_12F1195_0219,batch_10,20:1w5,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,20:2w6,0.001968209,standardsplus,Bside
MYSM_12F1195_0219,batch_10,20:3n7,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,20:3w6,0.00425695,standardsplus,Bside
MYSM_12F1195_0219,batch_10,20:4w6,0.198348505,standardsplus,Bside
MYSM_12F1195_0219,batch_10,20:3w3,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,20:4,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,20:4w3,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,20:5w3,0.367244808,standardsplus,Bside
MYSM_12F1195_0219,batch_10,21:0,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,22:0,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,22:1w9c,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,22:1w7c,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,22:2w6,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,21:5w3,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,23:0,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,22:4w6,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,22:5w6,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,22:3w6,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,22:6w4,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,22:5w3,0.001028433,standardsplus,Bside
MYSM_12F1195_0219,batch_10,22:6w3,0.00236376,standardsplus,Bside
MYSM_12F1195_0219,batch_10,24:0,0.000469206,standardsplus,Bside
MYSM_12F1195_0219,batch_10,24:1,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,24:1w9,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,24:1w7,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,26:0,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,26:4w2,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,27:0,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,28:0,0,standardsplus,Bside
MYSM_12F1195_0219,batch_10,29:0,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,8:0,5.30384E-05,standardsplus,Bside
PADE_12F1180_0220,batch_10,9:0,0.001033659,standardsplus,Bside
PADE_12F1180_0220,batch_10,10:0,0.000228654,standardsplus,Bside
PADE_12F1180_0220,batch_10,11:0,0.000132007,standardsplus,Bside
PADE_12F1180_0220,batch_10,11:1,0.00040427,standardsplus,Bside
PADE_12F1180_0220,batch_10,12:0,0.001132664,standardsplus,Bside
PADE_12F1180_0220,batch_10,13:0,0.000159115,standardsplus,Bside
PADE_12F1180_0220,batch_10,13:1,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,i-14:0,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,14:0,0.078071335,standardsplus,Bside
PADE_12F1180_0220,batch_10,14:1,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,14:1w5,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,i-15:0,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,a-15:0,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,15:0,0.006978674,standardsplus,Bside
PADE_12F1180_0220,batch_10,15:1w7,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,15:1w5,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,i-16:0,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,16:0,0.155606394,standardsplus,Bside
PADE_12F1180_0220,batch_10,16:1w13,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,16:1w9,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,16:1w7t,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,16:1w8c,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,16:1w7c,0.042951669,standardsplus,Bside
PADE_12F1180_0220,batch_10,16:1w6c,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,16:1w5t,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,16:1w5c,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,16:2w6,0.014025708,standardsplus,Bside
PADE_12F1180_0220,batch_10,14:4w3,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,i-17:0,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,a-17:0,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,16:2w5,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,16:2w4,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,17:0,0.000992407,standardsplus,Bside
PADE_12F1180_0220,batch_10,16:3w4,0.010961268,standardsplus,Bside
PADE_12F1180_0220,batch_10,16:3w3,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,17:1w9c,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,17:1w7c,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,16:4w3,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,16:4w1,0.028405006,standardsplus,Bside
PADE_12F1180_0220,batch_10,17:2,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,18:0,0.022100509,standardsplus,Bside
PADE_12F1180_0220,batch_10,18:1w9t,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,18:1w9c,0.035597012,standardsplus,Bside
PADE_12F1180_0220,batch_10,18:1w8c,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,18:1w7c,0.022652108,standardsplus,Bside
PADE_12F1180_0220,batch_10,18:1w5c,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,18:1w6c,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,"18:2w7,12c",0,standardsplus,Bside
PADE_12F1180_0220,batch_10,18:2w6t,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,18:2w6c,0.003540607,standardsplus,Bside
PADE_12F1180_0220,batch_10,18:2w3,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,18:2,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,18:3w6,0.002262971,standardsplus,Bside
PADE_12F1180_0220,batch_10,18:3w4,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,19:0,0.254850656,standardsplus,Bside
PADE_12F1180_0220,batch_10,18:3w3,0.004682701,standardsplus,Bside
PADE_12F1180_0220,batch_10,18:3w1,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,18:4w3c,0.015130085,standardsplus,Bside
PADE_12F1180_0220,batch_10,18:4w1,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,18:5w3,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,20:0,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,20:1w11,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,20:1w9,0.003111586,standardsplus,Bside
PADE_12F1180_0220,batch_10,20:1w7,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,20:1w5,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,20:2w6,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,20:3n7,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,20:3w6,0.001040731,standardsplus,Bside
PADE_12F1180_0220,batch_10,20:4w6,0.008856233,standardsplus,Bside
PADE_12F1180_0220,batch_10,20:3w3,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,20:4,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,20:4w3,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,20:5w3,0.535723125,standardsplus,Bside
PADE_12F1180_0220,batch_10,21:0,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,22:0,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,22:1w9c,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,22:1w7c,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,22:2w6,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,21:5w3,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,23:0,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,22:4w6,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,22:5w6,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,22:3w6,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,22:6w4,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,22:5w3,0.001407285,standardsplus,Bside
PADE_12F1180_0220,batch_10,22:6w3,0.001738481,standardsplus,Bside
PADE_12F1180_0220,batch_10,24:0,0.001020694,standardsplus,Bside
PADE_12F1180_0220,batch_10,24:1,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,24:1w9,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,24:1w7,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,26:0,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,26:4w2,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,27:0,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,28:0,0,standardsplus,Bside
PADE_12F1180_0220,batch_10,29:0,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,8:0,4.1235E-05,standardsplus,Bside
POPL_15F1420_0221,batch_10,9:0,0.001034865,standardsplus,Bside
POPL_15F1420_0221,batch_10,10:0,0.000182232,standardsplus,Bside
POPL_15F1420_0221,batch_10,11:0,7.58191E-05,standardsplus,Bside
POPL_15F1420_0221,batch_10,11:1,0.00024608,standardsplus,Bside
POPL_15F1420_0221,batch_10,12:0,0.000472207,standardsplus,Bside
POPL_15F1420_0221,batch_10,13:0,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,13:1,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,i-14:0,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,14:0,0.00273215,standardsplus,Bside
POPL_15F1420_0221,batch_10,14:1,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,14:1w5,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,i-15:0,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,a-15:0,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,15:0,0.000949735,standardsplus,Bside
POPL_15F1420_0221,batch_10,15:1w7,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,15:1w5,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,i-16:0,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,16:0,0.218563985,standardsplus,Bside
POPL_15F1420_0221,batch_10,16:1w13,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,16:1w9,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,16:1w7t,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,16:1w8c,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,16:1w7c,0.001617475,standardsplus,Bside
POPL_15F1420_0221,batch_10,16:1w6c,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,16:1w5t,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,16:1w5c,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,16:2w6,0.000133016,standardsplus,Bside
POPL_15F1420_0221,batch_10,14:4w3,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,i-17:0,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,a-17:0,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,16:2w5,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,16:2w4,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,17:0,0.000474867,standardsplus,Bside
POPL_15F1420_0221,batch_10,16:3w4,0.000133016,standardsplus,Bside
POPL_15F1420_0221,batch_10,16:3w3,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,17:1w9c,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,17:1w7c,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,16:4w3,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,16:4w1,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,17:2,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,18:0,0.018710037,standardsplus,Bside
POPL_15F1420_0221,batch_10,18:1w9t,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,18:1w9c,0.017728379,standardsplus,Bside
POPL_15F1420_0221,batch_10,18:1w8c,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,18:1w7c,0.011588358,standardsplus,Bside
POPL_15F1420_0221,batch_10,18:1w5c,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,18:1w6c,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,"18:2w7,12c",0,standardsplus,Bside
POPL_15F1420_0221,batch_10,18:2w6t,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,18:2w6c,0.039010946,standardsplus,Bside
POPL_15F1420_0221,batch_10,18:2w3,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,18:2,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,18:3w6,0.002694905,standardsplus,Bside
POPL_15F1420_0221,batch_10,18:3w4,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,19:0,0.303950976,standardsplus,Bside
POPL_15F1420_0221,batch_10,18:3w3,0.002793337,standardsplus,Bside
POPL_15F1420_0221,batch_10,18:3w1,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,18:4w3c,0.002004552,standardsplus,Bside
POPL_15F1420_0221,batch_10,18:4w1,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,18:5w3,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,20:0,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,20:1w11,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,20:1w9,0.037196607,standardsplus,Bside
POPL_15F1420_0221,batch_10,20:1w7,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,20:1w5,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,20:2w6,0.042864421,standardsplus,Bside
POPL_15F1420_0221,batch_10,20:3n7,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,20:3w6,0.018031655,standardsplus,Bside
POPL_15F1420_0221,batch_10,20:4w6,0.069447677,standardsplus,Bside
POPL_15F1420_0221,batch_10,20:3w3,0.003701837,standardsplus,Bside
POPL_15F1420_0221,batch_10,20:4,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,20:4w3,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,20:5w3,0.506051565,standardsplus,Bside
POPL_15F1420_0221,batch_10,21:0,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,22:0,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,22:1w9c,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,22:1w7c,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,22:2w6,0.001519043,standardsplus,Bside
POPL_15F1420_0221,batch_10,21:5w3,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,23:0,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,22:4w6,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,22:5w6,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,22:3w6,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,22:6w4,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,22:5w3,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,22:6w3,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,24:0,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,24:1,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,24:1w9,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,24:1w7,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,26:0,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,26:4w2,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,27:0,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,28:0,0,standardsplus,Bside
POPL_15F1420_0221,batch_10,29:0,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,8:0,0.000108735,standardsplus,Bside
RHLA_11F1043_0222,batch_10,9:0,0.002695987,standardsplus,Bside
RHLA_11F1043_0222,batch_10,10:0,0.000505298,standardsplus,Bside
RHLA_11F1043_0222,batch_10,11:0,0.000319809,standardsplus,Bside
RHLA_11F1043_0222,batch_10,11:1,0.000473317,standardsplus,Bside
RHLA_11F1043_0222,batch_10,12:0,0.001215273,standardsplus,Bside
RHLA_11F1043_0222,batch_10,13:0,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,13:1,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,i-14:0,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,14:0,0.026141157,standardsplus,Bside
RHLA_11F1043_0222,batch_10,14:1,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,14:1w5,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,i-15:0,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,a-15:0,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,15:0,0.004154314,standardsplus,Bside
RHLA_11F1043_0222,batch_10,15:1w7,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,15:1w5,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,i-16:0,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,16:0,0.286778792,standardsplus,Bside
RHLA_11F1043_0222,batch_10,16:1w13,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,16:1w9,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,16:1w7t,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,16:1w8c,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,16:1w7c,0.013972439,standardsplus,Bside
RHLA_11F1043_0222,batch_10,16:1w6c,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,16:1w5t,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,16:1w5c,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,16:2w6,0.000319809,standardsplus,Bside
RHLA_11F1043_0222,batch_10,14:4w3,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,i-17:0,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,a-17:0,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,16:2w5,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,16:2w4,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,17:0,0.001666203,standardsplus,Bside
RHLA_11F1043_0222,batch_10,16:3w4,0.000639617,standardsplus,Bside
RHLA_11F1043_0222,batch_10,16:3w3,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,17:1w9c,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,17:1w7c,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,16:4w3,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,16:4w1,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,17:2,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,18:0,0.044968291,standardsplus,Bside
RHLA_11F1043_0222,batch_10,18:1w9t,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,18:1w9c,0.020608468,standardsplus,Bside
RHLA_11F1043_0222,batch_10,18:1w8c,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,18:1w7c,0.118920838,standardsplus,Bside
RHLA_11F1043_0222,batch_10,18:1w5c,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,18:1w6c,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,"18:2w7,12c",0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,18:2w6t,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,18:2w6c,0.024740395,standardsplus,Bside
RHLA_11F1043_0222,batch_10,18:2w3,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,18:2,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,18:3w6,0.007093355,standardsplus,Bside
RHLA_11F1043_0222,batch_10,18:3w4,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,19:0,0.779507942,standardsplus,Bside
RHLA_11F1043_0222,batch_10,18:3w3,0.002884674,standardsplus,Bside
RHLA_11F1043_0222,batch_10,18:3w1,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,18:4w3c,0.001896465,standardsplus,Bside
RHLA_11F1043_0222,batch_10,18:4w1,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,18:5w3,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,20:0,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,20:1w11,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,20:1w9,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,20:1w7,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,20:1w5,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,20:2w6,0.002603242,standardsplus,Bside
RHLA_11F1043_0222,batch_10,20:3n7,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,20:3w6,0.002472121,standardsplus,Bside
RHLA_11F1043_0222,batch_10,20:4w6,0.052048854,standardsplus,Bside
RHLA_11F1043_0222,batch_10,20:3w3,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,20:4,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,20:4w3,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,20:5w3,0.380981621,standardsplus,Bside
RHLA_11F1043_0222,batch_10,21:0,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,22:0,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,22:1w9c,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,22:1w7c,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,22:2w6,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,21:5w3,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,23:0,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,22:4w6,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,22:5w6,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,22:3w6,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,22:6w4,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,22:5w3,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,22:6w3,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,24:0,0.001790928,standardsplus,Bside
RHLA_11F1043_0222,batch_10,24:1,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,24:1w9,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,24:1w7,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,26:0,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,26:4w2,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,27:0,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,28:0,0,standardsplus,Bside
RHLA_11F1043_0222,batch_10,29:0,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,8:0,8.63643E-05,standardsplus,Bside
TRAN_11F1023_0223,batch_10,9:0,0.001610577,standardsplus,Bside
TRAN_11F1023_0223,batch_10,10:0,0.000431821,standardsplus,Bside
TRAN_11F1023_0223,batch_10,11:0,0.000245088,standardsplus,Bside
TRAN_11F1023_0223,batch_10,11:1,0.001318805,standardsplus,Bside
TRAN_11F1023_0223,batch_10,12:0,0.001951365,standardsplus,Bside
TRAN_11F1023_0223,batch_10,13:0,0.000429487,standardsplus,Bside
TRAN_11F1023_0223,batch_10,13:1,0.000543861,standardsplus,Bside
TRAN_11F1023_0223,batch_10,i-14:0,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,14:0,0.038088969,standardsplus,Bside
TRAN_11F1023_0223,batch_10,14:1,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,14:1w5,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,i-15:0,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,a-15:0,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,15:0,0.005609008,standardsplus,Bside
TRAN_11F1023_0223,batch_10,15:1w7,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,15:1w5,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,i-16:0,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,16:0,0.33179745,standardsplus,Bside
TRAN_11F1023_0223,batch_10,16:1w13,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,16:1w9,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,16:1w7t,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,16:1w8c,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,16:1w7c,0.01408671,standardsplus,Bside
TRAN_11F1023_0223,batch_10,16:1w6c,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,16:1w5t,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,16:1w5c,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,16:2w6,0.001400501,standardsplus,Bside
TRAN_11F1023_0223,batch_10,14:4w3,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,i-17:0,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,a-17:0,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,16:2w5,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,16:2w4,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,17:0,0.002012054,standardsplus,Bside
TRAN_11F1023_0223,batch_10,16:3w4,0.003267837,standardsplus,Bside
TRAN_11F1023_0223,batch_10,16:3w3,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,17:1w9c,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,17:1w7c,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,16:4w3,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,16:4w1,0.00373467,standardsplus,Bside
TRAN_11F1023_0223,batch_10,17:2,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,18:0,0.037979263,standardsplus,Bside
TRAN_11F1023_0223,batch_10,18:1w9t,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,18:1w9c,0.017496931,standardsplus,Bside
TRAN_11F1023_0223,batch_10,18:1w8c,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,18:1w7c,0.002369182,standardsplus,Bside
TRAN_11F1023_0223,batch_10,18:1w5c,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,18:1w6c,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,"18:2w7,12c",0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,18:2w6t,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,18:2w6c,0.004404577,standardsplus,Bside
TRAN_11F1023_0223,batch_10,18:2w3,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,18:2,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,18:3w6,0.001839325,standardsplus,Bside
TRAN_11F1023_0223,batch_10,18:3w4,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,19:0,0.546032146,standardsplus,Bside
TRAN_11F1023_0223,batch_10,18:3w3,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,18:3w1,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,18:4w3c,0.001118067,standardsplus,Bside
TRAN_11F1023_0223,batch_10,18:4w1,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,18:5w3,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,20:0,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,20:1w11,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,20:1w9,0,standardsplus,Bside
TRAN_11F1023_0223,batch_10,20:1w7,0,standardsplus,Bside
